user_id,file_id,type,segment_id,timestamp,impact_scalar,comment
55992,M01000F5J,text,M01000F5J_0035,499.0,2,Pre-change: Two speakers are cahtting about job application.  Shift: Their conversation gets more downbeat when one speaker expresses his/her frustration and sadness over job application Evidence: short sentence. Word that indicate worsen emotions.
55999,M01000F5T,text,M01000F5T_0022,230.0,2,"Pre-change: Two people were talking about (appears to be) work and complaining a bit. Shift: One person sweared in their comment, the tone of the chat became more agressive. Evidence: Use of expletive, agressive tone. "
55998,M01000F6I,text,M01000F6I_0028,374.0,4,"Pre-change: they were chatting about what they did recently, one complained about the pollution Shift: they started to talk about life at the university,  and they were both in a better mood, one was very proud of himself Evidence: the phrases, the tone, "
55999,M01000F6S,text,M01000F6S_0009,577.0,4,"Pre-change: One person was complaining to another about relationship and work, the tone was quite negative.  Shift: 2nd person went into a long rant  in a impassioned way trying to presuade the first to understand their parents' good intentions.  Evidence: Long messages with the intention to presuade."
55945,M01000F7H,text,M01000F7H_0032,877.0,2,Pre-change: The two speakers were chatting about everything around them Shift: The speaker 133938 suddenly started complaining about the boss at work after the speaker mentioned going to the meeting now. Evidence: The topic quickly changed to complaining the boss only from daily lives.
55999,M01000F7Y,text,M01000F7Y_0011,347.0,4,"Pre-change: Two people were talking about problems with submitting recommendation letters to school, the tone was annoyed and frustrated. Shift: One person mentioned about their job of teaching in elementry school, the other jokingly praised them for their work. The conversation turned to talking about kids. The mood changed to more relaxed and upbeat. Evidence: Shorter messages, laugh (haha), relaxed/pleasant tone."
55999,M01000F7Y,text,M01000F7Y_0022,535.0,2,"Pre-change: They were chatting about kids in a pleasant mood. Shift: One person asked a question about the recommendation letter with concern. Mood turn down again with worries. Evidence: Sigh, pessimistic tone. "
55999,M01000F83,text,M01000F83_0024,263.0,4,"Pre-change: One person was expressing their anger and irritation about work done by someone else to 2nd person.  Shift: They started to talk about details of the work, tone changed from angry/irritable to more business centered and neutral.  Evidence: Less used of ""!"", no more comments expressing anger."
55998,M01000FBH,text,M01000FBH_0032,816.0,3,"Pre-change: they were chatting about the experience that living in Guangzhou  Shift: one asked about the price of the phone, and they started to talk about the phones more seriously Evidence: the short sentences"
55992,M01000FBW,text,M01000FBW_0040,603.0,3,"Pre-change: Speakers are chatting about their concerns of language skills living abroad. Shift: One speaker blames google translation in a angry tone, expresses her frustration about her English .Her emotion gets more upset and down Evidence: Use the word ""Crappy"", expression of anger and frustration"
55998,M01000FCG,text,M01000FCG_0019,339.0,3,"Pre-change: they were criticizing the men in Princeton  Shift: they started to talk about what kind of man they wanted to find, they were kind of sadness Evidence: the tone of their expression, the phrases they used"
55998,M01000FDF,text,M01000FDF_0007,424.0,4,"Pre-change: they were talking about paying taxes calmly Shift: they shifted to talk about the traveling plan excitedly Evidence: the phrases they used, the interjection they used"
55999,M01000FE9,text,M01000FE9_0023,799.0,4,"Pre-change: Two people were chatting about pedicure and cost. The tone was fairly flat.  Shift: One person made a joke, the chat turned more upbeat with anticipation.  Evidence: Jokes, laughter (haha, heihei)."
55992,M01000FFT,text,M01000FFT_0012,350.0,2,"Pre-change: Speakers are complaining about stock market in a negative mood. Shift: One speaker suddenly brings up politics, Which causes an abrupt change of their topic Evidence: Abrupt change of topic."
55992,M01000FFT,text,M01000FFT_0035,714.0,1,"Pre-change: Two speakers are realy upset and complaining about the stock market. Both of their mood are really down and frustrated. Shift: One speaker criticizes the stock bonds and swearing. There is more anger and frustration in their conversation Evidence: Use of words such as ""Evil"", and swearing. "
55945,M01000FH7,text,M01000FH7_0013,1308.0,5,"Pre-change: The two speakers were chatting about renting a place with a formal conversation style Shift: The speaker 137715 suddenly asked where 137715 lives, and the two speakers suddenly started to chat extremly informal because they found out that they live very close in China. Evidence: The two speakers switched chatting style and started to use lots of  exclamation marks and dots to express the surprise and excitement"
55998,M01000FHR,text,M01000FHR_0026,440.0,4,"Pre-change: they were sharing the experience of watching a movie kind of sad Shift: they turned to talk about the kid and the school normally Evidence: no exciting at all, just shared the information"
55999,M01000FIH,text,M01000FIH_0030,1453.0,4,"Pre-change: Student and agent were confirming with each other about the process of submitting school material, student was confused and irritated. Shift: The agent explained what they thought the student was inquring. Student had a sudden realization of the misunderstanding. Tone turned positive and relaxed. Evidence: Sudden understanding of the situation, laugh (haha)."
55999,M01000FIH,text,M01000FIH_0010,997.0,2,"Pre-change: A student and an agent were talking about submitting school materials. The tone was formal and business like. Shift: The student complained about the process seemed annoyed. Agent reacted defensively. The tone of conversation turned quite intense. Evidence: Annoyed comment, long and defensive response."
55998,M01000FK3,text,M01000FK3_0027,362.0,4,"Pre-change: one was telling another one he was going to leave ,the another one was unhappy Shift: another one said ""don't go"", they started to make a little bit of joking Evidence: the words, the punctuation,the short messages"
55945,M01000FK8,text,M01000FK8_0070,606.0,5,"Pre-change: The two speakers were discussing about editing the dissertation Shift: The speaker 135208 suddenly asked 136365 if she misses him, the two speakers quickly switched to a relax conversation. Evidence: The two speaker started to use lots of emojis"
55998,M01000FKS,text,M01000FKS_0012,383.0,3,Pre-change: they were joking about the dream after coming back  Shift: one turned to sharing the experience of keeping pets in details Evidence: the long messages
55992,M01000FL2,text,M01000FL2_0020,4982.0,4,"Pre-change: Speakers are criticizing inappropriate behavior of  their relatives in a negative and upset vibe Shift: One speaker laughs and mentions the good side, brings more positivity in their conversation. Evidence: Use of words like ""laugh"" sound, mentions there are still good people out there.Change from negative to positive tone."
215,M01000FLJ,audio,M01000FLJ_0022,279.0,3,"Pre-change: 2 men are casual talking about their professional works  Shift: man A asks man B to wait a moment, man B asks what is man A doing, man A says that he is wearing clothes, man B becomes excited Evidence: man A pauses the talk, man B laugh out loud"
55999,M01000FM5,text,M01000FM5_0015,695.0,4,"Pre-change: Two people were complaining and critizing the process of getting a visa to visit the U.S. The tone was angry and irritated. Shift: One person started to compliment the U.S., showing trust and anticipation. Tone turned positive and hopeful.  Evidence: Comments indicating anticipation, stopped the complaints. "
55999,M01000FM5,text,M01000FM5_0020,793.0,1,"Pre-change: They were complimenting the U.S.  Shift: One person suddenly changed the topic and mentioned the difficult situation at their school and their concern. Tone turned very pessimistic. Evidence: Pessimistic comment, sudden change of topic. "
55966,M01000FNI,audio,M01000FNI_0021,965.0,3,"Pre-change: Two people talk about stock trading in lighthearted tone. Shift: After a brief pause, one person asked about the other's itinerary, and the topic shifted. Evidence: after a brief pause, topic changed."
55966,M01000FWP,audio,M01000FWP_0015,327.0,3,"Pre-change: Son and mother talk about studying and living abroad in normal tone. Shift: Mom suggested letting Dad speak, and after a short pause, the son started chatting with Dad. Evidence: the speaker has changed"
55998,M01000H0E,text,M01000H0E_0017,393.0,4,"Pre-change: 136868 was telling 136911 should study  his  sister Shift: 136911 shifted to tell 136868 that he bought something for her happily Evidence: the phrases, the emojis, "
55992,M01000H1E,text,M01000H1E_0035,565.0,4,"Pre-change: Speakers are expressing their frustration and concerns for doctor checkup. Shift: One speaker mentions a different topic that changes the tone of the conversation from serious to light hearted. Evidence: Change of topic,tone changes from seriousness, frustration to lighthearted, and joy."
55999,M01000H2J,text,M01000H2J_0022,522.0,4,"Pre-change: Two people were talking about their relationship problems, the tone was sad and cynical. Shift: One person made a joke, the chat turned into more lighthearted chit-chat. Evidence: Joking, much shorter messages. "
55999,M01000H2O,text,M01000H2O_0067,1013.0,4,"Pre-change: Two people were chit-chatting about the stock market, tone was flat and a bit serious.  Shift: One person suddenly mentioned about a show/movie they're watching. The chat switched topic and tone became more casual. Evidence: Abrupt change of topic, tone changed from serious to casual."
55992,M01000H3J,text,M01000H3J_0019,395.0,3,"Pre-change: Speakers are reviewing fiscal reports  Shift: One speaker suddenly expressed his anger toward an employee. Changes the tone of the conversation Evidence: Use of word ""anger"" , suddenly accusing someone"
55999,M01000H4X,text,M01000H4X_0056,620.0,4,"Pre-change: Two people were chit-chatting about housing, tone was very laid-back. Shift: One person mentioned about a mutual friend's job and their admiration of them. Conversation became more high energy.  Evidence: Sudden change of topic, higher arousal, more emotions."
55992,M01000H5M,text,M01000H5M_0018,338.0,4,Pre-change: Speakers are working on editing emails together  Shift: One speaker suddenly mentions about a joyful trip  that is completely irrelevant to what they are doing. Evidence: Abrupt change of topic
55999,M01000H61,text,M01000H61_0007,99.0,2,"Pre-change: Two people chit-chatting about work schedule/time off, mood was relaxed. Shift: One person made a negative comment about their bad mood, and moved to talking about their worries about their son. Mood changed to anxious and concerning.  Evidence: Comments of worries, tone changed from relaxed to concerned."
55992,M01000H8A,text,M01000H8A_0018,617.0,4,Pre-change: Two speakers are chatting about university application Shift: One speaker expressed sad and anxious feelings about the tough process of  school application. Evidence: Change of tone from neutral to negative. Display of anxious and worry emotions. 
55999,M01000H8Z,text,M01000H8Z_0016,602.0,4,"Pre-change: Two people were talking about work, tone was flat and business like.  Shift: Regarding a price for something 151396 was doing, they made a playful comment implying that they wanted to raise the price. The chat became more casual. Evidence: Use of emoji, giggles (heihei), more emotions. "
55992,M01000HAI,text,M01000HAI_0020,277.0,4,Pre-change: Speakers are joyfully chatting about a TV character Shift: One speaker asks question about a person on weibo. Which triggers more curiousity and excitement for their conversation. Evidence: Change of topic.
55992,M01000HAI,text,M01000HAI_0040,522.0,4,"Pre-change: Speakers are chatting about entertaiment shows and gossips with joy and excitement  Shift: One speaker is leaving for study, Their mood calms down, tone shifts from excitement and joy to neutral. Evidence: Abrupt stop of previous exciting conversation. Long sentence and several pauses."
55998,M01000HAS,text,M01000HAS_0020,263.0,4,"Pre-change: they were talking about buying house Shift: 137911 shifted to tell another person that she quit her job and started her own business excitedly Evidence: the tone, the phrase they used, short sentences"
55999,M01000HCM,text,M01000HCM_0023,316.0,2,"Pre-change: Two friends were chit-chatting, tone was casual and relaxed. Shift: Person A asked person B why someone was not contacting the B anymore, B said ""why should they contact me?"" in a cynical tone. The topic changed to B's personal problems, the tone turned more serious and pessimistic. Evidence: Cynical comment, tone changed from casual to serious, "
55998,M01000HCW,text,M01000HCW_0032,297.0,4,"Pre-change: they were talking about buying stocks  Shift: one asked another how long he has been in the stock market, they were talking in a sense of humors Evidence: the topic changed the tone, the modal particle they used"
55945,M01000HD1,text,M01000HD1_0014,577.0,4,Pre-change: The speaker 153350 was complaining about speaker self being fat. Shift: The speaker 131228 quickly changed the topic to 131228's mother. Evidence: 153350 stopped complaining himself and started to talk about his parents.
55945,M01000HD1,text,M01000HD1_0023,727.0,4,"Pre-change: The speaker 131228 started complaining about his parents. Shift: The speaker 131228 quickly changed the topic to asking 153350's wife. Evidence: 153350 stopped complaing about his parents and started to talk about his wife, which changed conversation away from complaint"
55945,M01000HDX,text,M01000HDX_0027,669.0,4,Pre-change: The two speakers were complaining about their jobs with very stressful moods. Shift: The speaker 131603 quickly changed the topic to the living place and made the conversation away from stress. Evidence: The two speakers stopped complaing about all the kinds of job related topics.
55945,M01000HDX,text,M01000HDX_0030,694.0,2,"Pre-change: The speakers just changed topic to a less stressful topic abouit living place. Shift: The speaker 131603 suddenly brought up a question about leaving a person, which made 137662 felt sad. Evidence: The speaker 137603 expressed sadness that being not able to hangout with many people."
55999,M01000HE8,text,M01000HE8_0039,1371.0,4,"Pre-change: Two people were talking about work in a flat tone. Shift: One person used a emoji and a slang when they suddendly realized what the other person was talking about. The tone changed to much more casual and playful. Evidence: Use of slang/emojis, laugh (haha, heihei, xixi), more playful tone, more emotions"
55945,M01000HG3,text,M01000HG3_0032,452.0,2,Pre-change: The two speakers were chatting regulally. Shift: The speaker 138070 suddenly appeared very sad and shocked by the bad conditions on the face Evidence: The speaker 138070 used 3 dots and 2 exclamation marks for expressing the sadness and being shocked. The mood  suddenly changed from regular to sad and being shocked
55999,M01000HIL,text,M01000HIL_0006,222.0,4,"Pre-change: They were talking about work in a flat tone. Shift: One person mentioned the weather, the conversation changed to more of a chit-chat about weather and traveling.  Evidence: More relaxed mood, more emotions, use of interjections (wow, oh, etc.)"
55945,M01000HK4,text,M01000HK4_0024,345.0,4,"Pre-change: The two speakers were complaining about moving out for emptying the room for the boss Shift: The speaker 151426 suddenly brought up work tasks, and two speakers stopped complaining. Evidence: The topic was changed to a not stresfull one, so the two speakers started to use lots of emojis and laughed a lot."
55999,M01000HKE,text,M01000HKE_0022,453.0,3,"Pre-change: Two people were chatting about details of one of them purchasing skincare products for the other. The tone was casual and polite. Shift: One person abruptly asked ""are you about to have your exam?"" the topic changed and the chat turned more upbeat. Evidence: Abrupt change of topic, use of emojis, upbeat tone. "
55999,M01000HLS,text,M01000HLS_0007,705.0,4,"Pre-change: Two people were chatting about family, the tone was sad. Shift: One person cracked a joke, the mood turned much more upbeat. Evidence: Laugh (haha), jokes, playful tone."
55999,M01000HLS,text,M01000HLS_0024,952.0,3,Pre-change: They were talking about family and seperation in a emotional way. Shift: One person asked if the other was going to pick up their mom the next day. The topic changed to logistics with a more flat tone. Evidence: Change from a emotional topic to logistics. Tone changed to flat.
55998,M01000HLY,text,M01000HLY_0052,677.0,2,"Pre-change: they were chatting about signing up for the job Shift: one started to complain a lot about the job she was doing angrily Evidence: the short sentences, the swearing word, the tone"
55945,M01000HM8,text,M01000HM8_0021,303.0,2,"Pre-change: The two speakers were planning on hanging out and discussing the schedule Shift: The speaker 1367520 asked if another speaker was happy at work, and two speakers started complaining about work. Evidence: The conversation changed from regular chat to complaining about work, which is stressful and negative."
55945,M01000HM8,text,M01000HM8_0034,459.0,4,"Pre-change: The two speakers werer complaining about work Shift: The speaker 132750 suddenly changed topic after a sigh, which brought back the regular chat again. Evidence: The speaker 136752 turned the complaints to a positive way to think about them, which made two people suddenly turned the conversation away from the stressful work complaints."
55992,M01000HMD,text,M01000HMD_0017,500.0,3,"Pre-change: Two speakers are chit chatting about their jobs and salaries  Shift: One speaker suddenly mentions her being ill, changes the topic  also the tone shifts from positive to a negative vibe. Evidence: Abrupt change of topic, tone changes from positive to negative "
55998,M01000HMT,text,M01000HMT_0036,650.0,3,"Pre-change: they were joking about eating some kind of food  Shift: they shifted to talk about their studying when they were in the university in a sad tone Evidence: the phrases they used, the negative words ,the tone"
55945,M01000HNI,text,M01000HNI_0012,108.0,3,"Pre-change: The two speakers were chatting about work changes Shift: The speaker 133980 suddenly said that the speaker was going to play a game, which instantly changed the topic away from work changes. Evidence: The two speakers suddenly stopped talking about work changes and started joking about each other later."
55999,M01000HO7,text,M01000HO7_0015,621.0,3,"Pre-change: Niece and uncle were talking about her relationship difficulties and setting her up for dates. Shift: Uncle asked niece to send her picture for him to show someone. The tone changed to much more flat. Evidence: Shorter messages, less emotions. "
55999,M01000HO7,text,M01000HO7_0041,867.0,2,"Pre-change: They were discussing problems with sending the picture. Shift: Uncle made a comment that the niece didn't look good in the picture. They moved on to talk about her appearance.  Evidence: Tone changed from flat to more upbeat, jokes and laugh."
55998,M01000HOD,text,M01000HOD_0028,2773.0,4,"Pre-change: one was kind of sad complaining himself height, the other one was joking at him Shift: they started to chat about the players of the NBA, they both were excited Evidence: the tone, the phrases, the repetition of the words"
55945,M01000HOI,text,M01000HOI_0030,447.0,4,"Pre-change: The two speakers were chatting about work related topics, and the mood slowly went down in the end of the conversation Shift: The speaker 136693 suddenly expressed that the speaker was gettting old, and the conversation was quickly changed to the happier topics. Evidence: The speaker 137048 was slowly getting sad, but after the speaker 136693 brought up the age issues, the two speakers started joking about each other with laughs"
55945,M01000HOI,text,M01000HOI_0007,84.0,2,"Pre-change: The two speakers were chatting about the dialect changing of the speaker 137048 Shift: The speaker suddenly asked about another speaker's working situations, and tthe two speakers started cahtting about work. Evidence: Two speakers suddenly changed topic and stayed on the work related topics with deeper and deeper conversatons."
55945,M01000HPW,text,M01000HPW_0009,345.0,5,"Pre-change: The two speakers were chatting seriously about education Shift: The speaker 133928 suddenly expressed the happiness of the teacher's day, and the two speakers started admiring each other Evidence: The conversation quickly changed from serious topics to admiration only, and the two speakers thanked each other in the end in a formal style"
55992,M01000HQ6,text,M01000HQ6_0014,187.0,4,"Pre-change: Speakers are casual chit chatting about money. Shift: One speaker suggests another to call suing line, abruptly changes the topic Evidence: Sudden change of topic "
55992,M01000HQ6,text,M01000HQ6_0027,329.0,4,"Pre-change: Speakers are chatting about  the publication delivery and  daily life, Shift: One speaker mentions requirements for computer major application. Starts a new topic Evidence: Change of topic"
55999,M01000HQH,text,M01000HQH_0013,224.0,2,"Pre-change: Two people were talking about work plan casually. Shift: One person made a dramatic comment about not wanting more workload. The chat turned into complaining about heavy workload.  Evidence: Use of emojis, complaints, dramatic and pessimistic tone."
55999,M01000HQH,text,M01000HQH_0033,504.0,3,"Pre-change: They were complaining about workload. Tone was pessimistic. Shift: One person asked a work related question, the chat turned flat talking business. Evidence: Stopped using emojis, mood changed from frustration to flat."
55999,M01000HQH,text,M01000HQH_0038,573.0,4,"Pre-change: Talking about work with not much emotions. Shift: One person suddenly asked if the other wants a personal care item. Chat changed from business to personal. Evidence: Use of interjections and emoji, more emotions, joke/laugh."
55999,M01000HQW,text,M01000HQW_0029,290.0,4,"Pre-change: One person was talking to another about school assignment, the tone was pretty anxious and stressed Shift: 2nd person cracked a joke, the chat turned to chit-chatting about friends and joking around. More upbeat and playful tone. Evidence: Joking/teasing, tone changed from stressed to playful."
55992,M01000HR7,text,M01000HR7_0049,546.0,4,"Pre-change: Speaker are chit chatting joyfully Shift: One speaker mentions rumors about other friend and change the topic, Evidence: Change of topic"
55998,M01000HRH,text,M01000HRH_0021,473.0,4,"Pre-change: they were talking about someone going to learning driving carlmy Shift: one suddenly turned to tell the other one about a building excitedly Evidence: the phrases, the tone"
55945,M01000HRW,text,M01000HRW_0011,316.0,1,"Pre-change: The two speakers were chatting about holidays Shift: The speaker suddenly expressed sadness because of ageing, and the two speakers started expressed the sadness of ageing, tudying, and works Evidence: The conversation was quickly changed from a regular chatting to a sad conversation"
55998,M01000HS7,text,M01000HS7_0008,140.0,4,"Pre-change: the girl was saying she was in pain, and the other one said he played until very late last night Shift: the girl got mad at the other one, she complained that she had to go to an interview Evidence: the long long message without stopping,the punctiation"
55998,M01000HS7,text,M01000HS7_0014,385.0,4,"Pre-change: the girl was very excited to tell the other one that the boss was very handsome Shift: the other one turned to talk that a place was beautiful, the girl pretended to be mad at him Evidence: the punctuation, the repetition of the words"
55992,M01000HTB,text,M01000HTB_0038,452.0,4,"Pre-change: Speakers are sharing their complaints and perspective on health and hospital checkup sacarsticly and joyfully. Shift: One speaker asks about another friend, change the conversation Evidence: Change of topic in their conversation"
55999,M01000HTG,text,M01000HTG_0042,664.0,2,"Pre-change: Two people were talking about careers and their hopes/concerns. Shift: One person suddenly said ""yesterday something happened."" then went on to talking about the event. The tone turned much more flat.  Evidence: Less use of interjections and less emotions, more flat/factual tone. "
55998,M01000HTL,text,M01000HTL_0031,441.0,4,"Pre-change: they were chatting about not going to the party that night Shift: one invited the other one to go to the spring festival,they both got excited Evidence: the punctuation, the word like ""yay"", the tone"
55945,M01000HTQ,text,M01000HTQ_0007,373.0,5,"Pre-change: The two speakers were cahtting about strange drean that 153064 had, and the speaker 153055 was scared by the strange dream. Shift: The speaker 153064 suddenly changed the coversation to confessing his feeling to another speaker and how much he had been loved her, but the speaker 153055 kept avoiding replying the expressions of another speaker's love Evidence: The speaker 153064 used lots of dots and wave symbols while expressing strong feelings of love. The conversation was changed from horror moods to the strong love expressing moods"
55999,M01000HTV,text,M01000HTV_0006,293.0,4,"Pre-change: Two people were chit-chatting about a dream. Shift: One person abruptly changed the topic and revealed that she's pregnant. The chat changed to talking about pregnancy in a cheerful mood. Evidence: Sudden reveal of a personal news, positive emotions, change of topic. "
55992,M01000HU5,text,M01000HU5_0049,682.0,4,"Pre-change: Two speaker are chit chatting about relationships and work joyfully. Shift: Their emotion  escalates and get more excited when they are both surprised about other friends' relationship. There is more emotions of shock, anger, jelousy  in the conversation. Evidence: long sentence, exclamation point that shows feelings of shock and surprise."
55998,M01003JHU,video,M01003JHU_0019,308.0,4,"Pre-change: they were talking about the two different language very funny Shift: the man began to act like he was driving, and the woman cooperated with him ,they were very happy Evidence: his action, the girl's laughing,tone"
215,M01003JLL,video,M01003JLL_0009,169.0,2,"Pre-change: 4 women are talking their consumption concept, the woman in grey says that when 1 of us buys something, we buy it for everyone not only for self in lighthearted tone Shift: the women in black says except we go to eat hot pot by ourselves(2 on the right), 2 on the left sides becomes angry because the two on the right didn't call them to go together Evidence: 2 on the left raises their voice and shouted with angry faces"
215,M01003JLL,video,M01003JLL_0020,327.0,3,"Pre-change: 4 woman are talking about shared renting problem in lighthearted tone Shift: woman in red is concluding shared renting standard in more serious way, she says that you should find someone who brings you positive energy, then other women agree and talk in turn Evidence: woman in red speaks in serious tone and other women nod their heads, the woman in white continue talking after her"
212,M01003JM7,video,M01003JM7_0008,135.0,4,Pre-change: Customers were purchasing wedding decors from a seller. The mood was calm and cheerful.  Shift: Seller recounted what happened in her wedding and was excited.  Evidence: Seller raised her voice and had big smile on her face. Customer laughed. 
212,M01003JNS,video,M01003JNS_0004,148.0,2,Pre-change: Customer and seller assessed values of customer's glasses. Both speakers are calm.  Shift: Customer asked about the seller's purchase price for the glasses as he wanted to know the seller's profit. Customer was a bit anxious as it may not be an appropriate question.  Evidence: Customer moved on his chair and used a lot of gestures. Seller hesitated before providing an answer. 
212,M01003JNS,video,M01003JNS_0007,189.0,2,"Pre-change: Seller shared the purchase price and the profit of the glasses with the customer. Both speakers were calm. Customer was a bit surprised, but still controlled.  Shift: Customer felt very shocked and upset after learning the purchase price of the glasses and the seller tried to comfort him. Both speakers had more facial expression and body movements.  Evidence: Seller smiled. Customer moved on his chair and he used gesture. He later scratched his head and laughed with the seller while saying ""it is unbelievable"". "
212,M01003JO2,video,M01003JO2_0016,1150.0,4,Pre-change: Speakers take turns to share their experience of being disciplined in their personal life. All speakers are joyful and calm.  Shift: Speakers became excited when speaker 3 shared the result of her personality test. Two of the speakers smiled and speaker 3 laughed.  Evidence: Speaker 3 raised her voice and pointed at the screen. The other speakers smiled. 
212,M01003JO2,video,M01003JO2_0019,1190.0,4,Pre-change: Speaker 3 shared that she was very organized and gave examples. All speakers were joyful and calm.  Shift: Speaker 1 recounted a thing that speaker 3 did in the past. All speakers became more cheerful.  Evidence: Speaker 3 laughed uncontrollable. She covered her mouth and  tilted her body. Speaker 1 laughed while folding her arms. Speaker 2 had big smiles. 
55998,M01003JP8,video,M01003JP8_0012,312.0,4,"Pre-change: the guy said he dislike taking online classes excitedly, the girl suddenly asked him a question Shift: the guy answered awkwardly,they both laughed Evidence: a second pause , the guy gave a short answer, his gesture"
55966,M01003JPT,video,M01003JPT_0008,230.0,3,"Pre-change: Two people discuss their views on the proposal for a 30-day cooling-off period before divorce. They all felt that this was not an effective solution to marital problems. with lighthearted tone. Shift: The woman proposes that the cooling-off period is to give one party in the marriage enough time to transfer the property. The man immediately said ""yes"", with an expression of sudden realization. He looked a little surprised and his voice grew louder. Evidence: topic change to discussing transfer the property \nman looked a little surprised and his voice grew louder."
55966,M01003JPT,video,M01003JPT_0016,341.0,3,"Pre-change: Two people discuss ways to reduce the divorce rate, in a calmer tone. Shift: The man suddenly interjected to ask if cheating during the cooling-off period counted as cheating, and the woman's surprised answer was of course. Both laughed. The conversation began to turn to the various possibilities that could happen during the cooling-off period. Evidence: louder voice\ntopic changed\nwoman surprised\nboth laughed"
55966,M01003JPT,video,M01003JPT_0019,393.0,3,"Pre-change: Women also feel that cooling off periods are not good for the children. The man agrees. formal tone, serious attitude Shift: The man began to scold the official who wrote the proposal, and then quickly said that this video should be cut, for fear that the video would be blocked. The two laughed.  Evidence: voice louder, both laughed\nMove from more serious conversations to hilarious."
55966,M01003JUG,video,M01003JUG_0014,253.0,3,"Pre-change: Two people answer questions from netizens with lighthearted tone. Shift: The man suddenly felt someone knock on the door, and the conversation stopped. The happy atmosphere also stopped. The woman looked back to see if someone was knocking on the door. Evidence: Man pointing at door, woman looking back, conversation pause"
55989,M01003JVQ,video,M01003JVQ_0002,155.0,3,Pre-change: Two people talk casually and introduce the city--\nUrumqi. Shift: A woman joined the conversation and greeting with them. Evidence: The women get in the car and say hello.
55989,M01003JVQ,video,M01003JVQ_0005,194.0,4,"Pre-change: They do the greeting and ask the woman what kind of job she does.  Shift: The woman mentions that she is a journalist, then both two men show surprise. Evidence: One of the men replies 'Oh, oh! No wonder you have such a sweet voice."" "
55989,M01003JVQ,video,M01003JVQ_0012,295.0,4,"Pre-change: The woman mentions casually that her name can be searched on the website.  Shift: The men were surprised and joked: ""Oh, You are Zhao Min"" ""I am Zhang Wuji"" (Two famous TV show figures).  Evidence: They both laughed loudly. "
55989,M01003JVQ,video,M01003JVQ_0017,374.0,4,Pre-change: They are going to order through their mobile phone. Shift: The woman takes the men's phone and doesn't let the men pay because she wants to buy them dinner which is a Chinese way to show welcome and nice to guests. Evidence: They all laugh and sounds happy.
55966,M01003JVY,video,M01003JVY_0007,167.0,3,"Pre-change: Two people are tasting food. in lighthearted tone Shift: Women want to add spices to men, and men keep saying loudly: Enough is enough, don't overdo it! And stopped the woman from continuing to add seasonings to his bowl, the woman laughed. The normal atmosphere turned into a more intense one. Evidence: louder voice\ngesture of man stopping woman \nwoman laughed"
55966,M01003JVY,video,M01003JVY_0009,202.0,3,"Pre-change: Two people chat about how to cook a certain food. in lighthearted tone Shift: When the man said that he could do sashimi, the woman had a horrible expression on her face. She felt very unacceptable.  Evidence: woman's horrible expression\n"
55999,M01003K15,video,M01003K15_0008,705.0,2,"Pre-change: Two people were chatting casually while putting on make up.  Shift: Talking about Appearance Anxiety, the man said ""I'm too skinny with narrow shoulder so it makes my head look big."" The woman responded ""Your head is really big."" The man took a pause and resignedly sighed. His mood and tone temporarily changed negatively. Evidence: Pause, sigh, negative tone. "
55997,M01003K1N,video,M01003K1N_0013,479.0,3,"Pre-change: All people are listening to a song quietly and have shown admiration.  Shift: One man started to criticize the singer and the mood became heavy-hearted for a moment.  Evidence: Raised tone, and awkward facial expressions from the girls. "
55994,M01003K3J,video,M01003K3J_0015,230.0,3,"Pre-change: The Long-hair Vlogger is ready to give the short-hair Vlogger a haircut and he is wondering during the haircut, if the short-hair Vlogger mind answering some questions. Shift: The short-hair Vlogger says that even he minds and he still will answer it which the Long-hair Vlogger feels a bit surprised and excited. Evidence: The Long-hair Vlogger raises his voice and is excited about the answer."
55994,M01003K3J,video,M01003K3J_0018,280.0,3,"Pre-change: The short-hair Vlogger is answering the questions. Shift: The long-hair Vlogger finds the answer is a bit shocking, unbelievable and funny. Evidence: The long-hair Vlogger laughs out loud and gives his thumbs up."
55994,M01003K3J,video,M01003K3J_0006,93.0,3,Pre-change: Two Vloggers are meeting first time and they are in a hair salon. Long-hair Vlogger is pretending to be a customer and the short-hair Vlogger is to be a hairdresser. Shift: The “customer” is giving his requirements of the haircut he wants and the “hairdresser” appears super confused. Evidence: The short-hair Vlogger is showing a confused look and then gives it a big laugh.
55943,M01003K4X,video,M01003K4X_0006,218.0,3,"Pre-change: Two female speakers were waiting for their dish and checking out boyfriends' social media platform. Shift: One female became a bit mad when she found out her boyfriend did not update any her news on his social media platform. Evidence: A bit sad facial expression, shaking heads, "
55943,M01003K96,video,M01003K96_0005,102.0,4,"Pre-change: One male speaker was talking about how to remodel a owner's apartment in a calm mood. Shift: The apartment owner laughed when the male speaker recognized him as he was an house flip influencer. Evidence: Laughing, nodding, a bit shy facial expression, hand gesture (with two hands twisting something), "
55966,M01003K9H,video,M01003K9H_0016,300.0,3,"Pre-change: Two people taste Xinjiang cuisine. with lighthearted tone. Shift: Suddenly one person's chopsticks were bounced off, everyone laughed, and the other person also started to bounce their chopsticks, and started playing. The rhythm of eating was interrupted, and the mood became more excited. Evidence: bounce chopsticks\neveryone laughed\nstop eating to play chopsticks\nmore excited"
